time_of_day,day_of_week,location_id,historical_occupancy_rate,previous_duration_hours,traffic_density,is_available
2,0,16,31.559883528557453,7.352878578865038,Medium,1
0,4,23,96.40282908324397,6.428511957200547,Medium,0
5,4,12,68.93408646762126,3.249629773313643,Medium,1
14,5,40,39.29401278174004,0.9857852036212753,Medium,0
1,6,3,70.16749169847664,5.276896290368825,Low,1
2,3,2,1.652272978652658,6.758680969028901,Medium,1
16,5,38,14.615468227421358,5.487114248409789,Medium,0
23,5,48,82.96857115563677,3.6880599857226475,Medium,0
11,1,24,64.55736368731712,1.425152098843035,High,0
17,6,29,36.419470129188404,7.330806831030161,Medium,0
14,4,47,50.06666402227188,2.5696874431503725,Low,1
11,6,46,90.5142149645767,2.182152773697195,Low,1
15,2,34,63.15781094790866,6.619824992072406,Medium,1
7,5,20,39.81492839343302,7.859149540428928,High,1
13,1,18,12.0326657397535,5.451201940585703,High,0
16,1,14,29.3746801625561,5.1860786676841295,High,0
20,4,18,97.83402327965834,2.895731519157969,High,0
7,4,2,43.73630628517775,0.6531008801384701,Medium,1
14,4,1,47.183946384486084,1.9384839936703222,Medium,0
13,2,20,49.85980323970154,4.883228274174289,Low,0
17,1,34,88.41040229482111,1.6348734636203415,Low,0
19,3,41,60.39282843853099,7.128768551984954,High,0
6,2,41,69.36770364519221,1.9110851588966389,High,0
2,0,48,38.9413542549104,4.415783397589262,Low,1
11,5,11,2.908761858897435,4.340099343265962,Low,1
20,4,27,93.09729142428444,5.029592225972379,High,0
23,1,23,94.91276809164064,2.9557555228852928,Low,1
2,5,38,94.91530533480511,7.051506507989865,High,0
19,6,44,94.36870866467166,3.832261519813022,Medium,0
13,2,3,81.5241941069561,5.751151840524305,High,0
14,0,12,68.45960501163269,5.269331457250273,Medium,0
13,6,30,84.45099182672855,1.3786706233977746,Medium,0
6,2,31,60.05462390010362,5.169795145269585,Medium,0
16,2,23,13.436961389202363,4.6302700848582194,Low,0
11,3,1,39.1218165041421,7.239530474419294,Low,1
19,5,41,97.12949119729375,7.106574773636775,High,0
3,3,20,35.113781359565635,1.6321609055873476,Medium,0
8,2,6,86.78279137313694,1.1126385918995574,High,0
5,0,11,9.321147077486957,2.7094416440815157,Medium,1
15,1,35,33.41838423754696,7.899596425132316,Medium,0
21,1,4,35.09533247273796,0.6618033230473757,High,0
21,6,29,5.160254310898016,5.546691796796576,High,1
20,5,10,11.909433018675497,5.063853003807329,High,0
20,4,29,19.3165211121771,5.349337103433626,High,0
1,4,38,83.7815590810113,2.137144173280561,Low,1
23,1,1,6.340198993980639,2.2003800934988744,Medium,1
7,2,40,29.87009013443872,3.7298156163036844,Medium,0
10,2,8,1.0175002589267512,1.2189335530021725,Low,1
12,3,38,69.56277454030247,1.0595990676420515,Medium,0
16,5,17,62.03030900433798,1.162695901145729,Low,0
7,3,19,64.49822620531418,4.797343784796933,Medium,0
20,4,33,37.43827847146187,3.483063926734203,Low,1
17,1,15,20.826782126756903,2.7021258549295517,Low,1
17,6,45,72.03202132860334,2.868645347384792,Medium,0
13,2,31,81.11178727406951,2.054624793868053,Medium,0
14,1,21,13.860149809820177,3.586290014914512,Medium,1
5,0,3,48.682942793742136,2.0229355189997555,High,0
10,1,2,24.87156819788625,5.735345317244994,Medium,0
12,0,35,16.810686120613372,1.429493844904521,Medium,0
0,3,41,73.43253134949991,7.611815634356349,Medium,0
5,3,16,53.8096935472837,1.1736420509546166,High,0
8,4,45,21.618533237866778,7.57595535709907,Medium,0
7,1,50,31.000001121154508,6.74971228640305,Low,0
10,1,21,96.66536713277424,5.605340904600353,Low,0
21,0,12,84.86795647085566,7.342262416741127,High,0
18,3,28,87.99467428731283,1.5441409513803266,High,0
23,0,12,46.0012097080708,1.822360806401865,High,0
8,3,33,62.3807263920875,2.3911444404411184,High,0
16,0,20,37.67677402044116,2.336086450744182,High,0
11,3,40,7.771197568889054,2.8313620319537014,Medium,1
13,0,49,40.10693106567825,4.8172317370482,Low,1
14,6,21,59.39807532071447,0.7112945847882847,Low,0
15,3,39,28.71442707681314,3.3670444627998184,Medium,0
21,5,41,84.79505747274158,2.3478884591944738,High,0
21,0,49,15.110015917459862,5.0497238603954155,Medium,1
19,1,42,36.71290894369199,7.888769982886517,High,0
0,4,36,12.490390532420292,4.3824095913752945,Low,1
9,5,22,40.48321339852253,3.6926392933882535,Low,0
7,5,26,3.966130497427045,3.261826588588371,High,0
17,0,7,27.254939506164543,6.387119141598933,Medium,0
0,4,7,40.073525511368366,1.039856987380452,High,1
1,1,8,47.816536327669155,7.698278858450911,High,0
0,5,26,54.36963584751419,3.634384144910342,Low,0
0,1,24,27.499112978991892,2.8527554436883475,High,0
8,3,24,52.30413346148723,7.805510872997759,Medium,0
12,6,40,50.90046215620598,7.519091474323999,High,0
0,4,48,31.617805087620845,5.314506048242907,Low,0
12,6,12,83.02003306564782,0.6388053113780099,Medium,0
19,2,47,54.56411265935651,6.114012321549289,Medium,0
21,3,8,33.226971874654495,3.01668050031501,Low,0
6,4,9,94.73385120807765,3.4121017314069584,Low,0
1,0,3,84.51124130711611,1.6905659673304145,High,1
5,6,21,98.25878115518009,4.425935628986744,Low,0
6,0,31,69.22338746454207,6.084144471528247,Low,0
13,1,48,37.822290550604684,2.5475833856980135,Low,0
17,5,47,28.086066667901232,7.540496810325314,Low,0
14,6,24,66.3317843674481,1.9605264200221573,Medium,1
1,2,4,98.08165824953036,0.9969675544582502,Medium,0
9,0,20,62.67150801038488,5.332729050124257,Medium,0
22,4,16,88.16149409898382,6.869890489100351,Low,1
11,6,10,32.910343104776864,7.648496444806342,High,0
16,6,43,40.69537824742556,6.253782578873891,High,1
7,5,26,90.62752395893533,1.9973750862955424,High,0
10,5,29,75.68667019578189,7.832458886027977,High,0
2,4,5,98.14103203679058,7.39576907021632,Medium,0
5,5,11,77.4764209732242,1.723755670718356,High,0
8,0,29,44.85157072182317,4.690893701864933,Medium,0
5,4,45,53.106801982236306,4.666380694482341,High,0
8,4,15,90.05154924631367,3.8190108359710315,High,0
6,1,6,55.164673609804794,7.882109976947666,Medium,0
8,2,48,25.53973741644452,0.9471667788516589,Medium,0
17,6,15,43.56198127699494,5.204066813326885,High,0
11,1,43,51.63159888491179,2.0397771700910754,Low,0
7,2,20,9.671983355112957,4.454984035482197,High,0
7,4,34,74.37626742528903,6.34805578840639,High,0
17,6,2,10.9353933354973,2.3504510237640974,High,0
19,5,44,40.49177133688057,3.450196598623614,Medium,0
14,2,16,80.46224415404045,7.6307605571029935,High,0
6,4,19,46.757036161329694,6.211105532902321,Low,0
10,4,34,84.20155197185079,4.795423883838767,High,0
19,1,49,34.188132205611495,2.1649804085503757,Low,1
15,1,14,95.76362939984354,3.6897907810818733,Low,1
3,5,24,20.946843180523555,6.3054598928744205,Low,0
5,3,28,3.8264144989301307,6.654073085824821,High,0
21,0,48,87.24265429904186,2.3345464860679916,Medium,0
2,3,32,75.22027159504083,5.465451578127644,Medium,1
8,3,37,23.198383706737282,1.2125224409254993,High,0
9,6,10,98.47416071366739,0.6740923058784832,High,0
13,6,49,50.228012926852784,4.615054425747659,Low,1
10,5,45,95.10654401441634,2.1828489071032156,High,0
17,6,48,50.50287713869993,1.0918402343159965,Medium,0
21,2,9,47.1874586771291,5.973712346714225,High,0
11,5,24,44.9138537144465,4.234809412734838,High,0
22,5,36,33.48752761329502,6.472077582188379,High,1
11,4,29,53.37014971765517,5.479581797604177,Low,0
12,4,29,45.25546619485679,5.9735370493661755,High,0
12,4,48,3.6746876623554137,2.805204359719249,High,1
18,0,23,26.043523342350248,2.4745686926242727,High,0
18,2,27,21.31228001055584,5.0065616907144594,Medium,0
22,2,31,86.74356023210666,2.0006160529856327,Low,1
13,4,43,59.88699772268414,6.615590867240158,Low,1
3,3,7,76.36831004497274,4.421901267306789,Medium,1
12,0,49,95.68260377492805,2.2024244926082073,Low,0
7,3,45,64.403927252641,5.1887617424743135,Medium,0
22,1,4,98.26099914047444,7.587768013127133,Low,0
20,2,14,31.176405165212962,1.1157104494308059,Low,0
22,2,42,18.626718231289384,1.320089054851272,Low,1
18,3,42,40.33098879929115,6.828793601475049,High,0
11,0,10,47.079941493580804,1.3219533092515519,Low,0
17,2,44,89.5361542852585,0.7953152701474084,High,0
5,3,34,55.99404390366763,3.1094793578485467,High,0
17,5,26,29.2180999418017,4.000294136911982,High,1
18,5,23,74.26342828675209,4.770833275180173,Medium,0
21,6,9,50.58319371390709,4.304751744231874,Low,0
4,0,37,16.213194527517018,7.348884219935851,Low,1
23,3,8,57.681978759125215,6.26501075293728,Low,1
8,6,14,91.1394536807284,7.878576918962831,High,0
2,5,7,84.26226174758202,4.073415674189917,Low,1
9,0,7,58.68099726353311,1.1324720737938418,High,1
18,6,9,37.70831738849881,7.666479822071559,High,0
2,4,3,8.697875106421115,0.5308487119182301,High,0
21,0,14,46.964892333162375,6.320720103792863,High,1
14,1,17,75.20794375295792,0.7346152307875959,Low,0
0,4,50,36.02737197330106,6.209106429887288,High,1
6,6,44,23.54468255516644,7.5345420488604065,Medium,1
11,3,22,93.13797192709534,3.419452229982851,Medium,0
16,4,46,82.15557004579924,2.3072363841478825,Medium,0
20,4,26,63.82756194201447,2.1970936438387314,High,0
23,6,28,13.678334392051939,4.187882331126525,Low,1
19,3,45,14.490884040617303,1.7816527681759364,Low,1
4,3,14,10.321959145577896,5.5469272299478405,High,0
3,5,9,61.62966668927432,3.262642681162812,High,1
11,1,26,11.5562796473336,2.9233211930244427,High,0
19,3,2,84.2627198862633,3.959641821923428,Medium,0
23,2,11,99.29650018193222,4.569406268298139,High,0
17,2,17,36.63481847086653,1.5644769669409684,High,0
16,1,34,45.36698469670974,5.808225228476325,Low,1
18,0,19,71.16671769856787,7.122103249289946,Low,0
8,6,39,93.71530063257659,2.584901871508863,Medium,0
3,0,18,89.40937735563851,1.852931763721136,Medium,0
20,2,13,5.759182874984859,6.203790677892977,Medium,1
1,3,5,16.9071802556765,1.876562928242371,Medium,1
3,1,50,75.45971985577923,0.8094137027221746,High,0
1,0,23,68.88931080324473,5.144324152870841,High,0
14,0,24,13.321859404012326,2.298135622290127,Medium,1
1,6,29,50.20645820015677,1.7885780669641977,Medium,0
3,4,48,78.08146310852956,7.862020562858797,Low,0
5,2,47,21.878068226269363,2.6889873754979576,Low,0
6,3,8,87.12876357346663,7.2758246766165176,Low,0
9,1,26,5.297177482036797,1.8366407441645323,Medium,1
18,0,15,78.21950850680739,6.642328490468263,Low,0
18,6,1,61.58188997898703,4.265141547863616,Medium,0
21,4,28,31.519934665434914,1.0894607683699646,High,0
11,2,49,72.09325483419113,6.002039702326793,Medium,1
2,2,47,78.23657951511596,7.19055028801085,High,0
12,6,46,93.38989713039693,1.7226274275164115,High,0
17,1,14,36.77746721542636,5.941926817521315,Medium,0
7,0,42,68.6016735979955,3.8378938930484288,Low,0
20,1,34,60.26162769346909,6.154028399425387,Medium,0
14,6,31,52.52060694570885,5.854459611389792,Low,1
0,6,6,89.04164741550379,0.6995017284725407,High,0
2,1,49,0.31673141384003234,1.8404077697536638,High,1
7,5,5,28.211160610359766,4.032704321992058,High,0
3,4,31,53.827723954483005,7.501956289340602,High,0
15,2,37,17.829326163655235,3.0655509256610114,Medium,1
22,5,15,90.78665337327583,5.216551027101365,High,0
9,3,15,64.75951176130154,0.590628091358216,Low,0
11,2,43,47.78829946319899,5.833451911602081,Low,0
13,2,5,81.47017590666546,5.023011970646034,High,0
13,4,28,45.088619146510375,5.865460599618244,Medium,0
1,3,33,55.865301193000946,7.284954597687087,High,0
22,0,11,0.27509955539209985,1.5987419983835753,High,0
4,3,43,36.570053019507355,2.4619219700605033,Low,1
4,0,6,13.879047235096975,7.968356691261065,Medium,0
5,3,23,68.9688680662291,1.6721296888222021,Medium,1
12,1,40,47.90269589757338,5.904702548945197,Low,0
8,6,2,30.17575572502308,5.938069328831763,Low,0
21,3,15,46.78323393717424,5.622453096766771,Low,0
14,5,23,20.962988795134617,2.2058044198593327,Medium,1
13,5,22,92.50866324861406,2.1135054741040307,Low,0
23,4,9,5.3972632550913,5.49755801026091,Low,0
6,6,47,86.54170352961204,1.8968763834441202,Low,1
19,6,40,51.135878873335095,5.46172498805403,High,0
1,0,30,61.894649613881725,4.193962115189885,Medium,1
6,2,16,30.26056209087038,3.3997165073703806,Medium,1
5,4,46,96.66976167943213,2.751742620334593,High,0
16,5,47,28.185095851948983,7.606826999923375,Medium,1
1,5,30,58.88779971403043,4.310702433070906,Low,0
2,0,45,99.34167051071289,4.709389718832215,High,0
4,5,9,88.10943963834458,7.619420635150891,Low,1
4,5,1,53.632982528610604,5.404079885728502,Low,0
0,0,38,99.03745229672121,7.683896958176207,Low,1
7,5,8,70.13698617326146,1.2977505539202383,Low,0
11,2,18,20.870041614180934,6.849797238293029,Medium,0
23,1,27,40.55962104358064,3.0156097101731816,High,0
3,4,18,33.4493334011551,6.578656438027559,High,1
12,2,32,34.40137082711892,6.917274681462339,Low,1
22,2,49,76.04564393598663,2.536159146069169,High,0
14,1,32,58.42629272727936,3.566229623866092,High,0
10,6,48,3.809271158952854,5.94510765736178,Low,1
9,4,45,87.74484836509761,1.24291723172728,Low,1
2,2,36,29.679614048016457,6.16650150754505,Medium,0
21,5,36,99.70748769131437,1.32854694541058,Medium,0
13,1,21,95.41907303347857,7.358417992010436,Low,1
15,6,46,94.05307166819652,2.5725446997226507,Medium,1
9,4,32,81.11276040639737,4.816995101505168,Medium,0
9,3,31,22.06133316835426,1.3786512505720458,High,0
11,0,37,53.2632744028782,2.52119865996859,Low,1
8,5,16,22.43026268249746,3.5296628261532907,High,0
0,1,46,25.967545558894923,4.152866575122608,High,0
4,0,46,61.095176943627735,0.5005062323493082,Low,1
19,6,14,4.083354535306338,7.164918217853513,High,0
7,6,24,96.94585668207077,0.5575610716915784,Medium,0
10,3,25,91.86731725779644,6.302634222458187,Medium,0
11,2,46,38.076757215771984,4.029341842672782,Medium,1
0,2,35,51.54224480069131,4.429100186760323,Medium,1
21,4,17,46.6119419267759,2.0619910950090565,Medium,0
19,1,46,88.21997786174698,5.055262627592781,High,0
10,1,42,68.8601876316111,4.529239318770891,Low,0
4,6,45,27.811124742435645,1.7317730496522152,High,1
14,4,4,44.68412544652969,2.285892510119144,High,0
4,0,11,42.89659756867638,1.0017772175934287,Medium,1
11,2,47,95.93351682839186,0.9971267906708952,Medium,0
4,2,15,17.531091051463964,0.6033183946431993,High,1
16,6,30,8.957633729442904,2.1535574411231284,High,0
16,1,24,88.06188321616902,5.597459205477918,Low,1
23,6,2,89.66859895058708,2.871615411067672,Low,1
11,1,43,87.17390879121648,3.070507024005325,Low,0
23,4,34,51.09769156255564,1.4892904494158352,Low,1
14,3,23,65.97444282694605,4.81603000742315,Low,0
14,0,31,56.336304756098386,3.0660773116005293,Medium,1
5,5,37,6.944782605440092,5.57237602572661,Low,1
11,3,13,59.58348969007224,6.060946016319151,High,0
19,3,33,1.3614147256100884,4.885196564362865,Medium,1
17,1,7,32.49874095570861,2.570521526090272,High,0
13,1,32,93.22925758731671,4.314558495029408,Medium,0
1,1,7,30.404526963580757,2.3894810351172753,Medium,1
8,3,42,93.98266426442478,7.271846265154386,Low,1
4,6,38,25.013395714924425,6.247893125619179,High,1
19,0,44,31.456224046153245,4.197544295041747,Low,1
0,6,13,62.840749643855354,7.740928573836099,High,0
22,1,24,76.16269727892949,4.6006658504764095,High,1
2,2,28,50.13877680048841,2.9640160771771114,Low,0
5,6,32,88.21156871941554,1.216004755955353,Low,0
4,0,43,4.024042161061924,4.578092336100602,Medium,1
20,2,18,92.21948386343706,6.953124586860091,Medium,1
4,0,34,19.6307799895408,7.000390461173365,Medium,1
0,1,48,88.42387450846559,5.034253000120613,High,0
16,6,34,40.08631794863805,3.4507877242565956,Low,0
18,5,38,83.27570558710377,5.377222310680099,Medium,0
13,4,1,67.16655498036951,6.216052659192796,Low,0
11,1,43,17.59416324782621,3.5871858829559464,Medium,1
9,3,50,91.80475698814485,4.07190626911194,Medium,0
19,5,42,24.551739048845967,5.604622305334573,Low,1
20,3,31,24.41401186949991,7.074894545770598,Medium,0
17,0,50,81.41788966373805,6.432577836067062,Low,0
23,3,1,10.587325557252104,0.6679352699026151,Medium,1
10,5,16,22.203590637046034,1.4327925783844089,Low,0
1,5,39,50.36775734210623,6.895836352141413,Medium,0
17,1,15,83.04770286866243,6.753671210337752,Medium,0
6,2,33,14.74839747372675,3.416050873615319,High,0
23,1,23,54.766823451234636,4.882084417682492,Low,0
14,0,41,71.12405918029395,7.293837368214847,Medium,0
10,3,34,86.05952247159513,7.336690107553222,High,0
17,2,17,93.55655602022196,6.373196343206681,Low,0
22,6,25,78.46399144689325,2.071917037697592,Medium,0
11,4,42,65.28283982220019,5.977121055154587,Medium,0
5,5,6,43.36200853127659,1.2582382426029246,Medium,0
19,2,31,11.211015418841964,7.204538445909268,Low,0
22,6,5,70.97371925255213,1.6186160268403589,High,1
12,2,40,99.27373044754869,5.467614800835881,Medium,0
19,1,40,73.67605947320999,5.076824556892615,High,1
15,6,30,1.671109373772628,6.326747419096873,Low,1
17,4,5,49.625997804183875,4.636831267688416,Low,0
9,5,12,61.464663248290385,0.9467493153179913,Medium,0
22,0,7,68.96742011028431,5.793846905331119,Medium,1
7,0,45,71.97258356007086,3.3736591912645095,Medium,0
17,2,13,55.8108441216524,2.9021375091433237,High,0
20,6,49,22.33603327342403,7.937551621503011,High,0
0,2,4,94.22006614765466,4.927998244697958,Medium,1
22,3,50,69.66664676636618,5.830393049520585,Low,1
7,4,42,23.684003686940947,4.447446027017362,Low,0
5,5,3,32.23218322702729,6.274794844637396,Medium,0
4,2,12,92.19276706303697,6.140545516249814,High,1
14,3,1,88.74851867073357,5.428595867601204,Low,0
21,6,27,40.51464383580896,7.983072960828326,High,0
14,4,43,3.830722199145098,3.9484515056235328,Medium,0
1,5,50,4.849736889393819,5.796442612236163,High,1
0,0,13,28.391829091838904,6.483334721036886,High,0
22,3,17,62.91222193389995,3.3202603219590823,High,1
22,6,8,58.41946353345618,3.9288127066521397,Low,1
10,4,32,63.38277869439427,7.7687544979293905,High,0
9,3,20,71.72829719321066,0.7421826284495607,High,0
17,2,17,1.9032253592738413,3.0147174047068575,High,0
17,1,34,10.508559517244286,4.146597217540025,Medium,1
16,0,35,35.94834518272126,0.5109874480189267,High,0
7,2,35,15.485999752158175,7.2434532575495885,High,0
14,2,38,7.5320042544554155,2.6468330015911903,Low,0
7,6,42,64.09643959973319,2.432786240820832,Medium,0
16,6,24,81.5336477491099,6.652446465153064,High,0
11,4,18,75.26266574342824,2.584874213768565,Low,1
7,6,50,81.70397786091792,5.432169454265168,Low,0
13,3,46,66.58565440578772,6.661273579264694,High,0
3,0,48,73.53453218142022,6.443576357827793,Low,0
0,2,39,27.177877420830132,6.364630530694467,Low,0
0,4,33,99.30080362841643,1.1647817739892614,Low,1
18,0,49,18.316565449388712,1.0988522567927315,Low,0
15,6,23,21.44938743893825,2.800775268030406,High,0
13,6,25,28.892183181584684,0.7696091089701333,High,1
20,3,37,97.53324301065788,4.253223023894483,Low,0
15,6,27,98.82885893539061,3.4608654970266373,High,0
4,2,1,79.48937497064975,4.677694344073618,High,0
8,5,21,62.905759855963375,2.7409140400226786,Low,0
1,2,49,52.00625751846134,4.1431550224282025,Low,1
17,2,10,97.06208456868457,3.010585743942903,Low,0
5,6,31,69.56228028582476,1.9640606916748145,High,1
8,0,44,94.47301283260302,5.370250108533612,High,0
0,6,25,31.65507994776239,5.550769261243889,Medium,1
8,0,20,33.37747922695657,6.719237695623125,Medium,0
15,0,2,85.47245941184356,7.060638373652936,Low,0
12,0,48,14.985492058529438,5.783464282759366,Medium,0
8,4,15,94.59278612960757,5.65623565023134,High,1
20,1,28,50.747435466340754,0.9250674900235438,Medium,1
12,6,13,92.64138785836977,1.3233443109362866,Medium,0
8,4,50,33.67927887258131,6.59422032793155,Low,0
10,2,14,71.5958904139397,2.247134462177237,High,0
3,4,50,48.28751219726897,3.1667379516281224,High,1
1,3,2,62.680363024547304,1.5897301525690761,High,1
5,5,34,50.437249313915224,1.9636397643118926,High,0
13,0,35,96.71156173713614,6.315629265276547,Medium,0
3,6,37,69.21053978139172,2.4639471463665368,Low,1
5,3,25,25.131896862631542,3.8677622469814263,Medium,1
18,6,48,90.96769219050846,1.6375352979442945,High,1
5,5,15,29.402973815510435,5.58447429737074,Low,1
1,3,12,37.16050993008563,5.962023006001071,Low,1
17,6,9,10.212369802021337,3.2126923842403534,High,0
12,2,31,89.99665197961907,6.38559984592063,High,0
8,0,14,28.6112023227863,2.2992998894159484,Low,1
22,3,29,25.891761793138237,5.68927896575117,High,0
18,2,48,92.02625979949539,5.974734360653405,High,0
12,0,43,80.55268624050333,7.764930333415822,High,0
10,1,38,14.10789215193744,2.242412488900372,High,0
0,2,42,76.93245039036807,1.2028286003206454,Low,0
23,4,8,91.30330980537907,2.4727656671733995,Low,0
21,6,48,7.851121821074392,1.421466474365893,Medium,0
6,0,3,82.5214994904573,1.7727073137073224,Medium,0
20,3,2,54.7420051873056,3.005858838919808,Low,1
14,5,16,66.91974493788007,3.6049306004150066,Medium,0
0,3,19,49.28543389049369,7.277931693135347,High,0
11,4,30,69.78030849052786,1.967118286250158,High,1
6,6,41,3.4097861666753215,7.788192319409122,Low,0
14,4,16,76.27067232232837,6.576149074221288,Medium,0
20,3,31,3.334369785895841,7.111035424200807,High,1
18,6,28,45.529984774734345,7.470829923051826,Medium,0
0,5,4,15.096499313029488,6.149308978558405,Low,1
16,0,10,82.35742773513071,6.415848737127958,Low,0
16,6,45,31.366090917566858,3.783637224542147,Medium,1
2,2,18,45.40935446043325,4.32837676007183,Low,0
11,6,47,42.87507412983116,7.493640700749757,High,0
5,4,32,77.25019656847066,3.336919336644871,High,1
10,4,30,48.114435979597545,0.814603047981554,Medium,1
2,4,36,78.8958335010346,6.220657891060797,Medium,1
7,5,9,7.350827680267525,4.798681337881388,Low,0
13,6,36,19.15939679029951,6.611569717574837,Low,0
13,6,29,55.153424964636066,1.066634499582216,Medium,0
9,1,16,94.7088324752695,5.159239928568423,Low,0
1,5,28,7.475784672178031,2.357794159930685,Medium,1
13,0,21,4.308421615686431,7.27451445870863,Medium,1
8,0,47,15.655067492785568,1.3243245480630925,High,0
2,0,2,64.11531288601566,6.8230195454379725,Low,1
20,0,46,39.89929166702472,1.1641568897893277,Medium,1
7,0,35,82.55523794176862,0.6882301662274857,High,0
15,3,28,7.1933151481365805,2.2629457253144176,Medium,1
1,4,36,19.641408681470107,2.9978340569501283,Low,1
5,5,31,30.002640546489566,5.1989657885890335,High,1
20,3,33,62.67300866887852,1.4879344802079035,Low,0
11,5,23,68.51726903015472,3.7799745019330624,High,0
4,1,41,12.420329396377383,2.0319770157715533,Low,0
1,6,17,94.38047089917396,6.914774911602974,Medium,0
15,2,46,34.104413519020916,0.8372488096347872,Medium,0
4,4,49,71.31687630002831,3.1695329501639082,Medium,1
14,1,1,52.42077189476988,5.235305599768316,Low,1
11,3,42,22.27581135471066,7.348161335389542,High,0
3,2,23,84.6228323115411,7.009950670204214,Low,1
14,6,48,81.82380281919299,7.213939996378727,Medium,0
10,1,27,39.607185391669006,0.9713997026223657,Low,1
15,6,25,58.86075856938554,6.806924460975947,High,0
22,6,32,25.782569593593973,6.3493443390808935,Medium,1
5,5,19,68.98516287463015,7.268237369567142,Low,1
13,2,24,30.902681262043142,2.8368220044350103,Medium,0
17,5,3,84.40787343822349,7.338238297050251,Low,0
11,6,12,21.73851042772743,3.5198081381483584,Low,1
10,1,35,1.480342281846414,5.2557476414435,Medium,1
12,6,15,26.850804196791845,3.681342434052487,High,1
20,3,17,19.10524864594867,3.7073632288673837,Medium,0
22,6,50,50.82864397249243,4.5997776409617614,High,0
10,5,32,20.37032916565763,3.1694503221561687,Medium,1
22,2,7,76.31898707194948,6.445527457019268,Medium,0
15,1,19,24.137063800400394,5.252290515614291,Medium,0
14,5,7,70.69681799126558,5.673168211542093,Low,1
20,6,5,57.847092301372406,2.232761001663227,Low,1
14,3,40,98.62498564718844,7.771814663610443,High,0
3,4,21,99.99009770092316,5.451320733297241,Medium,0
10,3,48,86.95260833173299,1.9789689839779372,Low,1
18,6,48,75.99833692987511,6.128676826032753,Low,0
14,3,47,38.64564140005737,1.8028557740571702,Medium,1
3,4,7,75.32767271313035,0.9753867222463128,Medium,1
20,3,37,95.66755370794907,4.456650471093758,Medium,0
12,4,23,2.337757539544416,4.651429656217604,High,0
21,6,11,53.79147001977388,1.9172418104869893,Medium,0
18,4,10,21.799830438843458,3.112842082191192,Low,0
1,5,21,55.78763158688504,7.593269717590227,Low,1
13,5,41,46.64470897588912,2.637524240656174,Medium,1
3,4,33,57.576858155228436,1.666760455740265,High,1
15,1,20,55.09622214187242,7.944214689990905,High,0
20,2,33,96.0107039168562,2.7672915228535007,Low,0
19,1,40,55.21861089347361,5.60190254859559,High,1
13,4,35,84.62320881248672,2.236701360794498,Medium,1
14,2,34,31.98202868008465,4.625908977397921,High,0
2,5,36,43.81006887910489,3.3971148995721165,High,0
7,2,27,47.04134760448099,7.711844458693914,Low,1
15,4,19,27.87280433353797,3.746044059128658,Low,0
9,5,43,37.97902614779552,4.881306381362931,Low,0
3,2,5,59.85130794667752,7.585746994251103,High,1
17,2,29,58.018776330453235,7.919257249534663,Low,0
1,1,10,63.64353445734805,1.2624377300374738,Low,0
16,2,40,35.18179154201411,6.757405340317916,High,0
12,6,13,31.58314951530571,3.365873706404366,High,0
3,4,29,61.161788275416306,4.961215296542096,High,1
10,0,5,13.286174842752496,3.3128605921643413,Medium,0
6,0,12,25.303154353213998,3.5083715424109423,Medium,0
11,0,13,4.212773695299521,1.6914315198883365,High,0
9,4,22,7.261085259608013,4.795748438208994,Low,0
6,0,40,24.338327926060888,4.600369594585436,High,0
12,1,15,1.9529280296919027,1.9201684140379989,Medium,1
6,4,13,24.54105920874615,4.5629782200045605,Low,0
23,6,1,65.4976323062026,7.798264119733146,Medium,0
16,5,38,6.110707846893304,5.8580644689034225,Medium,0
9,6,43,43.6736677794641,4.107369196875139,Medium,1
9,4,45,91.31087869195494,7.370629891860315,Medium,0
23,4,1,79.12848289254009,4.814857673789794,Low,0
3,2,11,30.543750229485724,1.5128599904585254,High,1
19,2,43,92.4805479191647,4.606322358593423,Low,0
3,2,40,32.96464967477248,1.8572983652440085,High,1
21,3,22,7.251549633756249,6.256286290607557,High,0
6,1,35,99.40559567681136,7.753806607210312,Low,0
21,4,44,87.00225271891718,3.206139384074977,High,0
0,6,6,46.593278330109236,3.7618841009389588,Low,0
11,4,28,66.6376524192404,3.6612235012897254,Low,0
23,2,31,67.12280778566702,2.639749818461614,High,1
12,4,8,19.448223073046034,6.456349736589733,High,0
9,5,5,20.00486331536323,5.132962495602469,Medium,0
14,4,42,46.958070335182576,0.9803866764241971,High,0
12,6,48,91.15731401376979,6.791047512673516,High,0
22,0,44,0.9993774858570781,1.9031617336490545,High,0
21,5,17,78.25056359493593,7.843633712818408,Low,0
21,5,38,5.752678371465414,3.3249735425192433,Medium,0
20,4,9,47.82221148831178,5.1233723536274285,Medium,1
21,3,10,63.78728330734764,1.083677141720228,Low,0
8,2,20,68.67592670824648,3.0849745601626752,High,1
8,1,14,5.8479263615911385,6.517654680205861,High,0
14,1,14,41.860361738396826,4.079063689649438,Low,1
9,0,26,58.38372605023247,7.284526126580172,Medium,0
23,1,29,6.604553730600693,4.813538307881053,Low,1
9,1,49,13.509455659530978,7.464291465468108,Low,1
7,2,27,66.36489895040386,7.869574302594171,High,0
23,2,25,52.16381965906517,3.9042091963870695,Low,0
15,3,16,16.182866126829055,4.738674294333561,Low,0
16,6,36,53.523933691473346,6.761904824384524,Low,0
4,0,34,91.26923734444158,2.1614975415185977,High,0
